Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testCancelingSubscribedEventProcessorRunsConnectedCloseHandlerWhenAutoStartIsOn,15,1,0,196,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder; org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testSubscribingTheSameInstanceTwiceDisregardsSecondInstanceOnStart,9,1,0,223,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testStartSubscribesConsumerToAllProvidedTopics,12,1,0,237,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder; org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testStartBuildsConsumersUpToConsumerCount,10,1,2,261,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testCloseRunsCloseHandlerPerConsumerCount,22,1,2,284,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,restartingConsumerShouldNotCauseAMemoryLeakAndOnCloseNoRegistrationsShouldBeleft,14,1,2,322,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource; org.axonframework.extensions.kafka.eventhandling.consumer.AsyncFetcher
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,SubscribableKafkaMessageSource,10,1,1,89,0,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,builder,3,1,0,109,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,subscribe,27,5,1,125,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,start,8,3,0,159,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,addConsumer,6,1,1,176,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource; org.axonframework.extensions.kafka.eventhandling.consumer.ConsumerFactory; org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriber
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,restartOnError,7,1,1,193,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,close,9,2,0,200,0,,
